L1,L2,L3,ID,Function,EC,Gene
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K13377,Transforming growth factor beta-3,,TGFB3
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05426,Interleukin 23 subunit alpha,,IL23A
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05489,Interleukin 17A,,"IL17A, CTLA8"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05261,Parathyroid hormone,,PTH
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05453,Macrophage colony-stimulating factor 1,,"CSF1, MCSF"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05473,Tumor necrosis factor ligand superfamily member 11,,"TNFSF11, RANKL, CD254"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05147,Tumor necrosis factor receptor superfamily member 11A,,"TNFRSF11A, RANK, CD265"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02145,V-type H+-transporting ATPase subunit A,7.1.2.2,"ATPeV1A, ATP6A"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02147,V-type H+-transporting ATPase subunit B,,"ATPeV1B, ATP6B"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02148,V-type H+-transporting ATPase subunit C,,"ATPeV1C, ATP6C"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02149,V-type H+-transporting ATPase subunit D,,"ATPeV1D, ATP6M"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02150,V-type H+-transporting ATPase subunit E,,"ATPeV1E, ATP6E"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02151,V-type H+-transporting ATPase subunit F,,"ATPeV1F, ATP6S14"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02152,V-type H+-transporting ATPase subunit G,,"ATPeV1G, ATP6G"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02153,V-type H+-transporting ATPase subunit e,,"ATPeV0E, ATP6H"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02154,V-type H+-transporting ATPase subunit a,,"ATPeV0A, ATP6N"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02146,V-type H+-transporting ATPase subunit d,,"ATPeV0D, ATP6D"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02144,V-type H+-transporting ATPase subunit H,,ATPeV1H
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K03662,V-type H+-transporting ATPase S1 subunit,,"ATPeVS1, ATP6S1"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K02155,V-type H+-transporting ATPase 16kDa proteolipid subunit,,"ATPeV0C, ATP6L"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K03661,V-type H+-transporting ATPase 21kDa proteolipid subunit,,"ATPeV0B, ATP6F"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K01371,Cathepsin K,3.4.22.38,CTSK
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K14379,Tartrate-resistant acid phosphatase type 5,3.1.3.2,ACP5
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K01388,Matrix metalloproteinase-1 (interstitial collagenase),3.4.24.7,MMP1
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K01394,"Matrix metalloproteinase-3 (stromelysin 1, progelatinase)",3.4.24.17,MMP3
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K01365,Cathepsin L,3.4.22.15,CTSL
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05427,Granulocyte-macrophage colony-stimulating factor,,"CSF2, GMCSF"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K12499,C-C motif chemokine 5,,CCL5
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K14624,C-C motif chemokine 2,,"CCL2, MCP1"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05408,C-C motif chemokine 3,,CCL3
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K14625,C-C motif chemokine 20,,CCL20
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05505,C-X-C motif chemokine 1/2/3,,"CXCL1_2_3, GRO"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05506,C-X-C motif chemokine 5/6,,"CXCL5_6, SCYB5_6"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K10030,Interleukin 8,,"IL8, CXCL8"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K10031,C-X-C motif chemokine 12,,CXCL12
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05448,Vascular endothelial growth factor A,,VEGFA
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05096,FMS-like tyrosine kinase 1,2.7.10.1,"FLT1, VEGFR1"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05465,Angiopoietin 1,,ANGPT1
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K05121,Endothelial-specific receptor tyrosine kinase,2.7.10.1,"TEK, TIE2, CD202"
Human Diseases,Immune disease,Rheumatoid arthritis [PATH:ko05323],K04687,Interferon gamma,,IFNG
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05414,Interferon alpha,,IFNA
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K06752,MHC class II antigen,,MHC2
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K06538,Cytotoxic T-lymphocyte-associated protein 4,,"CTLA4, CD152"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K00431,Thyroid peroxidase,1.11.1.8,TPO
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K10809,Thyroglobulin,,TG
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K10784,T cell receptor alpha chain V region,,TRAV
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K10785,T-cell receptor beta chain V region,,TRBV
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05412,CD80 antigen,,CD80
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05413,CD86 antigen,,CD86
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K06470,CD28 antigen,,CD28
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05429,Interleukin 2,,IL2
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K06751,MHC class I antigen,,MHC1
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K04389,Tumor necrosis factor ligand superfamily member 6,,"TNFSF6, FASL, CD178"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K04390,Tumor necrosis factor receptor superfamily member 6,,"TNFRSF6, FAS, CD95"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K07818,Perforin 1,,PRF1
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K01353,Granzyme B,3.4.21.79,GZMB
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K03161,Tumor necrosis factor ligand superfamily member 5,,"TNFSF5, CD40L, CD154"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K03160,Tumor necrosis factor receptor superfamily member 5,,"TNFRSF5, CD40"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05430,Interleukin 4,,IL4
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05428,Interleukin 5,,IL5
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05443,Interleukin 10,,"IL10, CSIF"
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K06856,Immunoglobulin heavy chain,,IGH
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K04249,Thyrotropin receptor,,TSHR
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K08522,Glycoprotein hormones alpha chain,,CGA
Human Diseases,Immune disease,Autoimmune thyroid disease [PATH:ko05320],K05251,Thyrotropin subunit beta,,TSHB
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10159,Toll-like receptor 2,,"TLR2, CD282"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10160,Toll-like receptor 4,,"TLR4, CD284"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10168,Toll-like receptor 5,,TLR5
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K02580,Nuclear factor NF-kappa-B p105 subunit,,NFKB1
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04735,Transcription factor p65,,RELA
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10165,Nucleotide-binding oligomerization domain-containing protein 2,,"NOD2, CARD15"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K06752,MHC class II antigen,,MHC2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10784,T cell receptor alpha chain V region,,TRAV
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10785,T-cell receptor beta chain V region,,TRBV
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04687,Interferon gamma,,IFNG
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05132,Interferon gamma receptor 1,,"IFNGR1, CD119"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05133,Interferon gamma receptor 2,,IFNGR2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K11220,Signal transducer and activator of transcription 1,,STAT1
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10166,T-box protein 21,,TBX21
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05430,Interleukin 4,,IL4
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05428,Interleukin 5,,IL5
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05406,Interleukin 12A,,IL12A
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05425,Interleukin 12B,,IL12B
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05064,Interleukin 12 receptor beta-2,,IL12RB2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05063,Interleukin 12 receptor beta-1,,"IL12RB1, CD212"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K11222,Signal transducer and activator of transcription 4,,STAT4
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05429,Interleukin 2,,IL2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05482,Interleukin 18,,"IL18, IL1F4"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05173,Interleukin 18 receptor 1,,"IL18R1, IL1RRP, CD218a"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05174,Interleukin 18 receptor accessory protein,,"IL18RAP, ACPL, CD218b"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04448,Transcription factor AP-1,,JUN
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K03156,"Tumor necrosis factor superfamily, member 2",,"TNF, TNFA"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05405,Interleukin 6,,IL6
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04383,Interleukin 1 alpha,,IL1A
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04519,Interleukin 1 beta,,IL1B
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K13375,Transforming growth factor beta-1,,TGFB1
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K13376,Transforming growth factor beta-2,,TGFB2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K13377,Transforming growth factor beta-3,,TGFB3
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04500,Mothers against decapentaplegic homolog 2,,SMAD2
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K23605,Mothers against decapentaplegic homolog 3,,SMAD3
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04692,Signal transducer and activator of transcription 3,,STAT3
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05434,Interleukin 21,,IL21
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05075,Interleukin 21 receptor,,"IL21R, CD360"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05426,Interleukin 23 subunit alpha,,IL23A
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05065,Interleukin 23 receptor,,IL23R
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K08534,RAR-related orphan receptor gamma,,"NR1F3, RORC"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K08532,RAR-related orphan receptor alpha,,"NR1F1, RORA"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K10163,Forkhead box P3,,"FOXP3, IPEX"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05489,Interleukin 17A,,"IL17A, CTLA8"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05494,Interleukin 17F,,"IL17F, ML1"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05445,Interleukin 22,,"IL22, IL-TIF"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05071,Interleukin 4 receptor,,"IL4R, CD124"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05070,Interleukin 2 receptor gamma,,"IL2RG, CD132"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K11225,Signal transducer and activator of transcription 6,,STAT6
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K17895,GATA-binding protein 3,,GATA3
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05443,Interleukin 10,,"IL10, CSIF"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K05435,Interleukin 13,,IL13
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K09035,Transcription factor Maf,,"CMAF, MAF"
Human Diseases,Immune disease,Inflammatory bowel disease [PATH:ko05321],K04446,"Nuclear factor of activated T-cells, cytoplasmic 1",,"NFATC1, NFAT2, NFATC"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K06751,MHC class I antigen,,MHC1
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K10784,T cell receptor alpha chain V region,,TRAV
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K10785,T-cell receptor beta chain V region,,TRBV
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05412,CD80 antigen,,CD80
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05413,CD86 antigen,,CD86
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K06470,CD28 antigen,,CD28
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05406,Interleukin 12A,,IL12A
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05425,Interleukin 12B,,IL12B
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K04389,Tumor necrosis factor ligand superfamily member 6,,"TNFSF6, FASL, CD178"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K04390,Tumor necrosis factor receptor superfamily member 6,,"TNFRSF6, FAS, CD95"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K07818,Perforin 1,,PRF1
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K01353,Granzyme B,3.4.21.79,GZMB
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K06752,MHC class II antigen,,MHC2
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05429,Interleukin 2,,IL2
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K03161,Tumor necrosis factor ligand superfamily member 5,,"TNFSF5, CD40L, CD154"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K03160,Tumor necrosis factor receptor superfamily member 5,,"TNFRSF5, CD40"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K04687,Interferon gamma,,IFNG
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K03156,"Tumor necrosis factor superfamily, member 2",,"TNF, TNFA"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05430,Interleukin 4,,IL4
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05428,Interleukin 5,,IL5
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K05443,Interleukin 10,,"IL10, CSIF"
Human Diseases,Immune disease,Allograft rejection [PATH:ko05330],K06856,Immunoglobulin heavy chain,,IGH
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K05405,Interleukin 6,,IL6
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K04383,Interleukin 1 alpha,,IL1A
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K04519,Interleukin 1 beta,,IL1B
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K03156,"Tumor necrosis factor superfamily, member 2",,"TNF, TNFA"
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K06752,MHC class II antigen,,MHC2
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K10784,T cell receptor alpha chain V region,,TRAV
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K10785,T-cell receptor beta chain V region,,TRBV
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K05412,CD80 antigen,,CD80
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K05413,CD86 antigen,,CD86
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K06470,CD28 antigen,,CD28
Human Diseases,Immune disease,Graft-versus-host disease [PATH:ko05332],K05429,Interleukin 2,,IL2
