"","gtdb_f","f_spor","ID","GTDB_tax"
"4938","Lachnospiraceae",TRUE,"uvig_71740","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1"
"4939","Lachnospiraceae",TRUE,"uvig_433135","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A obeum"
"4940","Lachnospiraceae",TRUE,"ivig_4134","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Hungatella/Hungatella hathewayi_A"
"4941","Lachnospiraceae",TRUE,"Shkoporov_2018_SRR6128077_NODE_123_length_14572_cov_165.790177","Bacteria;p__Firmicutes_A;f__Lachnospiraceae"
"4942","Lachnospiraceae",TRUE,"uvig_331454","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis"
"4943","Lachnospiraceae",TRUE,"uvig_481880","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_B/Coprococcus_B comes"
"4944","Lachnospiraceae",TRUE,"uvig_145197","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus"
"4945","Lachnospiraceae",TRUE,"uvig_515429","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/NA/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/GCA_900066365.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/NA/NA"
"4946","Lachnospiraceae",TRUE,"uvig_145654","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA7182/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA7182/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA7182/NA"
"4947","Lachnospiraceae",TRUE,"Rampelli_SM_03_NODE_2361_length_5750_cov_2.145917","Bacteria;p__Firmicutes_A;f__Lachnospiraceae"
"4948","Lachnospiraceae",TRUE,"uvig_233420","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/KLE1615/KLE1615 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A obeum"
"4949","Lachnospiraceae",TRUE,"uvig_273622","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis"
"4950","Lachnospiraceae",TRUE,"uvig_187174","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/GCA_900066365.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3"
"4951","Lachnospiraceae",TRUE,"uvig_266423","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Dorea/Dorea longicatena,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Dorea/Dorea longicatena"
"4952","Lachnospiraceae",TRUE,"uvig_312745","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Hespellia/NA"
"4953","Lachnospiraceae",TRUE,"uvig_167598","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Dorea/Dorea formicigenerans"
"4954","Lachnospiraceae",TRUE,"uvig_312768","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus/Coprococcus eutactus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/UBA9502,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Dorea/Dorea longicatena_B,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_A/Coprococcus_A catus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus/Coprococcus eutactus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Lachnospira/Lachnospira eligens,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus/GCF_000154245.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/GCA_000434655.1"
"4955","Lachnospiraceae",TRUE,"uvig_83988","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/GCA_000434655.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/GCA_000434655.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/GCA_000434655.1"
"4956","Lachnospiraceae",TRUE,"uvig_132977","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B faecis"
"4957","Lachnospiraceae",TRUE,"uvig_231385","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/GCA_000431375.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A massiliensis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/GCA_900066335.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA7160/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/GCA_000436615.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/GCA_000431375.1"
"4958","Lachnospiraceae",TRUE,"uvig_170169","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/Clostridium_M clostridioformis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/NA"
"4959","Lachnospiraceae",TRUE,"uvig_153408","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Hespellia/NA"
"4960","Lachnospiraceae",TRUE,"uvig_215004","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus"
"4961","Lachnospiraceae",TRUE,"uvig_427193","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/GCA_900066365.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3"
"4962","Lachnospiraceae",TRUE,"uvig_117828","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_B/Coprococcus_B comes,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Dorea/Dorea scindens"
"4963","Lachnospiraceae",TRUE,"uvig_294752","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/GCA_900066335.1"
"4964","Lachnospiraceae",TRUE,"uvig_94125","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis"
"4965","Lachnospiraceae",TRUE,"uvig_71827","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae"
"4966","Lachnospiraceae",TRUE,"ivig_2554","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae"
"4967","Lachnospiraceae",TRUE,"uvig_84040","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B lactaris"
"4968","Lachnospiraceae",TRUE,"uvig_263249","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans"
"4969","Lachnospiraceae",TRUE,"ivig_2176","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/GCA_000434655.1"
"4970","Lachnospiraceae",TRUE,"uvig_153156","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/GCA_900066365.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3"
"4971","Lachnospiraceae",TRUE,"Zuo_2018_SRR5677809_NODE_689_length_7227_cov_20.358059","Bacteria;p__Firmicutes_A;f__Lachnospiraceae"
"4972","Lachnospiraceae",TRUE,"ivig_1946","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia/Blautia producta_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia/Blautia producta_A"
"4973","Lachnospiraceae",TRUE,"uvig_327182","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia intestinalis"
"4974","Lachnospiraceae",TRUE,"uvig_91719","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-65/CAG-65 sp3,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_A/GCA_900066745.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A massiliensis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Eubacterium_G/Eubacterium_G ventriosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A massiliensis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/GCA_000434275.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/GCA_900066085.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/GCA_000434275.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_A/Coprococcus_A catus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_A/Coprococcus_A catus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Eubacterium_E/Eubacterium_E hallii,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_A/GCA_900066745.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/TF01-11/TF01-11 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis"
"4975","Lachnospiraceae",TRUE,"uvig_441926","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_Q/Clostridium_Q symbiosum"
"4976","Lachnospiraceae",TRUE,"uvig_132226","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans"
"4977","Lachnospiraceae",TRUE,"uvig_309068","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/TF01-11/GCF_001414325.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/TF01-11/GCF_001414325.1"
"4978","Lachnospiraceae",TRUE,"uvig_465855","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B lactaris"
"4979","Lachnospiraceae",TRUE,"uvig_132233","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/GCA_000431375.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/UBA9502,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/UBA9502/NA,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Clostridium_M/GCA_000431375.1"
"4980","Lachnospiraceae",TRUE,"uvig_539966","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus_A,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Anaerostipes/Anaerostipes hadrus"
"4981","Lachnospiraceae",TRUE,"uvig_136005","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B lactaris"
"4982","Lachnospiraceae",TRUE,"ivig_450","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A obeum"
"4983","Lachnospiraceae",TRUE,"Ma_2019_SRR413668_NODE_1138_length_8143_cov_3.581973","Bacteria;p__Firmicutes_A;f__Lachnospiraceae"
"4984","Lachnospiraceae",TRUE,"uvig_28796","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans"
"4985","Lachnospiraceae",TRUE,"uvig_66752","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B lactaris,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_B/Ruminococcus_B lactaris"
"4986","Lachnospiraceae",TRUE,"uvig_548941","Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_A/GCA_900066745.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A massiliensis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Eubacterium_G/Eubacterium_G ventriosum,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A massiliensis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Roseburia/Roseburia inulinivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/GCA_000434275.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/GCA_900066085.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Fusicatenibacter/Fusicatenibacter saccharivorans,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/GCA_000434275.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter faecis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/CAG-81/CAG-81 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_A/Coprococcus_A catus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Coprococcus_A/Coprococcus_A catus,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Eubacterium_E/Eubacterium_E hallii,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Ruminococcus_A/GCA_900066745.1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Blautia_A/Blautia_A wexlerae,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/TF01-11/TF01-11 sp1,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis,Firmicutes/Clostridia/Lachnospirales/Lachnospiraceae/Agathobacter/Agathobacter rectalis"
